Pbar,mNL,n_points,point_number,E_star,x_star,tau_star,F_residual
259.0,0.057,3,3,64.66252685748444,0.13567503982594778,0.01958437321866618,2.7755575615628914e-17
259.0,0.0575,3,1,18.907525911063765,0.1103645331353872,0.09528389197993042,1.3877787807814457e-17
259.0,0.0575,3,2,27.88660321089362,0.1207783048088642,0.05724331185940318,1.3877787807814457e-17
259.0,0.0575,3,3,71.04458473609242,0.13689812967916612,0.017368669094496754,5.551115123125783e-17
260.0,0.0565,3,1,15.048509943897562,0.10271111836255718,0.12938671967987078,0.0
260.0,0.0565,3,2,47.74023228180175,0.13121466447802463,0.02879130735158398,8.326672684688674e-17
260.0,0.0565,3,3,53.93741574701443,0.13310861744633465,0.024665852580781633,5.551115123125783e-17
260.0,0.057,3,1,16.457688598299576,0.1058654520140447,0.11470059600807883,1.3877787807814457e-17
260.0,0.057,3,2,35.10804477104517,0.12571671255483224,0.042573318201095854,2.7755575615628914e-17
260.0,0.057,3,3,66.08430812960164,0.1359573020621351,0.019061234769929977,-2.7755575615628914e-17
260.0,0.0575,3,1,19.133679749907024,0.11072400505985257,0.09381014024525472,-1.3877787807814457e-17
260.0,0.0575,3,2,27.24695893019056,0.12022973907389754,0.05900665299558672,-1.3877787807814457e-17
260.0,0.0575,3,3,72.17924745206949,0.13709083714726344,0.017031693394343937,-5.551115123125783e-17
261.0,0.0565,3,1,15.096728838393615,0.10282294594841988,0.1288509449237581,-1.3877787807814457e-17
261.0,0.0565,3,2,44.82116191166255,0.13017021493118108,0.03120275353648522,-2.7755575615628914e-17
261.0,0.0565,3,3,57.52596376368571,0.13404488352496993,0.022744225444886877,-2.7755575615628914e-17
261.0,0.057,3,1,16.538418618855854,0.10602732674632585,0.11397078878079216,-1.3877787807814457e-17
261.0,0.057,3,2,34.38712319651141,0.12529793778702178,0.043733206734429625,-8.326672684688674e-17
261.0,0.057,3,3,67.444211615756,0.13621782875796742,0.018584665414055776,-5.551115123125783e-17
261.0,0.0575,3,1,19.388049210539105,0.11112012003483812,0.09219946267045925,-2.7755575615628914e-17
261.0,0.0575,3,2,26.60068661869738,0.11965301284471001,0.06088935863340653,-2.7755575615628914e-17
261.0,0.0575,3,3,73.29284529336161,0.13727505760373032,0.016712644535544663,-8.326672684688674e-17
262.0,0.0565,3,1,15.145522388815428,0.10293553739917945,0.1283126334381965,-1.3877787807814457e-17
262.0,0.0565,3,2,43.05603991114376,0.12948062212274156,0.032848045241968035,2.7755575615628914e-17
262.0,0.0565,3,3,59.96051542192363,0.13462552419426507,0.02159164273283134,0.0
262.0,0.057,3,1,16.621323754633707,0.10619225427687691,0.11322961360420278,-2.7755575615628914e-17
262.0,0.057,3,2,33.715408974894956,0.12489410686419057,0.044866469173418654,-4.163336342344337e-17
262.0,0.057,3,3,68.75325582376914,0.13646035414534163,0.018146447364864753,-1.1102230246251565e-16
262.0,0.0575,3,1,19.68145519090248,0.1115665905089852,0.09040074975238542,1.3877787807814457e-17
262.0,0.0575,3,2,25.934801588008742,0.11903360112253593,0.06294433876661519,-4.163336342344337e-17
262.0,0.0575,3,3,74.38753909889152,0.13745160352926286,0.016409717838862876,5.551115123125783e-17
263.0,0.0565,3,1,15.19491319191599,0.10304892863625927,0.12777163695543975,-1.3877787807814457e-17
263.0,0.0565,3,2,41.70071634811578,0.12891759510528986,0.03422270988970713,0.0
263.0,0.0565,3,3,61.985195096365835,0.13507879441626805,0.020712721257756937,-2.7755575615628914e-17
263.0,0.057,3,1,16.706566411572815,0.10636046597647188,0.11247617012809581,1.3877787807814457e-17
263.0,0.057,3,2,33.08456036280812,0.1245022105200851,0.0459800995202386,-1.3877787807814457e-17
263.0,0.057,3,3,70.01961714897524,0.1366876560541048,0.017740482891415995,-2.7755575615628914e-17
263.0,0.0575,3,1,20.033611174401766,0.11208825911115729,0.08832152978600426,-2.7755575615628914e-17
263.0,0.0575,3,2,25.227751091747418,0.11834596902024351,0.06526559413815923,1.3877787807814457e-17
263.0,0.0575,3,3,75.4651652078732,0.13762116711481584,0.016121380141313344,2.7755575615628914e-17
264.0,0.0565,3,1,15.244925139656171,0.10316315749493983,0.12722779971951376,-1.3877787807814457e-17
