time,x,E,tau,u,distance_to_steady_state
0.0,0.06275836888160757,0.5,0.28466404336417966,0.5335391676008235,0.15344112475255847
0.014413069175950475,0.06283205772172544,0.4979455439922546,0.28516126421979116,0.5340049290219999,0.15134524695526774
0.02882613835190095,0.06290525205484379,0.4959163352735733,0.2856532160461909,0.5344653553282859,0.1492753313636101
0.043239207527851424,0.06297795217415468,0.4939120537675958,0.28613988328058987,0.5349204457492627,0.14723108387557468
0.0576522767038019,0.0630501584735468,0.4919323823478751,0.28662125081460693,0.5353701997819891,0.14521221367005696
0.07206534587975237,0.06312187144708667,0.48997700681216716,0.287097303983006,0.5358146171793058,0.14321843319831679
0.08647841505570285,0.06319309168847138,0.48804561585669654,0.2875680285521244,0.5362536979379484,0.14124945817645554
0.10089148423165333,0.06326381989045354,0.4861379010503983,0.288033410707999,0.5366874422864755,0.13930500757895373
0.1153045534076038,0.06333405684423997,0.484253556809134,0.2884934370441966,0.537115850673015,0.13738480363331482
0.12971762258355427,0.0634038034388649,0.4823922803698807,0.2889480945493547,0.5375389237528336,0.1354885718158601
0.14413069175950474,0.06347306066053914,0.4805537717648906,0.2893973705944386,0.5379566623757331,0.1336160408487239
0.15854376093545522,0.06354182959197598,0.4787377337958225,0.28984125291972157,0.5383690675732787,0.1317669426981013
0.1729568301114057,0.06361011141169536,0.4769438720078404,0.29027972962149473,0.5387761405458623,0.12994101257379995
0.18736989928735617,0.06367790739330714,0.4751718946636807,0.29071278913851173,0.5391778826496054,0.1281379889301545
0.20178296846330665,0.06374521890477493,0.4734215127176854,0.2911404202381761,0.5395742953831068,0.1263576134683605
0.21619603763925713,0.06381204740766147,0.4716924397898002,0.2915626120024763,0.539965380374035,0.12459963114029186
0.2306091068152076,0.06387839445635704,0.4699843921395361,0.2919793538136751,0.5403511393655751,0.12286379015386521
0.24502217599115808,0.06394426169729174,0.46829708863989367,0.29239063533975973,0.5407315742027274,0.12114984198002036
0.25943524516710853,0.06400965086813323,0.4666302507512483,0.2927964465196583,0.5411066868184667,0.11945754136138782
0.273848314343059,0.06407456379697092,0.4649836024951948,0.29319677754822887,0.5414764792197616,0.11778664632271871
0.2882613835190095,0.06413900240148798,0.4633568704283509,0.29359161886102714,0.541840953473459,0.11613691818315543
0.30267445269495996,0.0642029686881224,0.4617497836161174,0.2939809611188585,0.5422001116920381,0.11450812157042554
0.31708752187091044,0.06426646475121829,0.4601620736063943,0.2943647951921197,0.542553956019233,0.11290002443704508
0.3315005910468609,0.06432949277216866,0.45859347440325104,0.2947431121449366,0.5429024886155308,0.11131239807862191
0.3459136602228114,0.06439205501855123,0.4570437224405496,0.2951159032191026,0.5432457116435458,0.1097450171543527
0.36032672939876187,0.06445415384325795,0.4555125565555189,0.29548315981782364,0.5435836272532715,0.10819765970981401
0.37473979857471235,0.06451579168362002,0.4539997179622795,0.29584487348927485,0.5439162375672149,0.10667010720214909
0.3891528677506628,0.06457697106052955,0.4525049502253161,0.29620103590997315,0.5442435446654128,0.10516214452775981
0.4035659369266133,0.0646376945775588,0.45102799923289744,0.29655163886797203,0.544565550570335,0.10367356005261541
0.4179790061025638,0.06469796492007876,0.4495686131704406,0.2968966742458816,0.5448822572316717,0.10220414564529606
0.43239207527851425,0.06475778485437782,0.44812654249381967,0.29723613400371984,0.5451936665110113,0.10075369671289391
0.44680514445446473,0.06481715722678219,0.4467015399026151,0.297570010161598,0.5454997801664067,0.0993220122398985
0.4612182136304152,0.06487608496277915,0.4452933603133041,0.29789829478224505,0.5458005998368315,0.09790889483020042
0.4756312828063657,0.06493457106614423,0.44390176083238814,0.29822097995337526,0.5460961270265293,0.09651415075234894
0.49004435198231616,0.06499261861807382,0.44252650072945704,0.29853805776990155,0.5463863630892535,0.09513758998820844
0.5044574211582666,0.06505023077632427,0.4411673414101868,0.298849520315999,0.5466713092123996,0.0937790262851602
0.5188704903342171,0.06510741077435882,0.43982404638926986,0.299155359647021,0.5469509664010304,0.09243827721200325
