time,x,E,tau,u,distance_to_steady_state
0.0,0.06338595257042365,0.5,0.2904438765066623,0.538928452122044,0.15141698407894885
0.014413069175950475,0.06345653993309712,0.4980668395890753,0.29097287230833546,0.5394190136696476,0.14941627727290052
0.02882613835190095,0.06352660108368365,0.4961584042350404,0.2914973240999215,0.5399049213518261,0.14744053705910273
0.043239207527851424,0.06359613611201903,0.49427439383038196,0.29201723021758386,0.5403861861831628,0.14548947535496742
0.0576522767038019,0.06366514519620181,0.4924145112760584,0.29253258960894807,0.5408628195845487,0.14356280695560517
0.07206534587975237,0.06373362860177857,0.4905784624585874,0.2930434018243547,0.5413348333742756,0.14166024950991107
0.08647841505570285,0.06380158668090029,0.48876595622716695,0.2935496670078975,0.5418022397590263,0.1397815234968603
0.10089148423165333,0.06386901987145048,0.48697670437082896,0.2940513858882538,0.5422650513247684,0.13792635220201316
0.1153045534076038,0.06393592869614649,0.4852104215956247,0.2945485597693165,0.5427232810275568,0.13609446169423048
0.12971762258355427,0.06400231376161465,0.4834668255018442,0.29504119052063343,0.5431769421842513,0.13428558080260122
0.14413069175950474,0.06406817575744056,0.48174563656126795,0.29552928056766387,0.5436260484631543,0.1324994410935823
0.15854376093545522,0.06413351545519536,0.48004657809445206,0.29601283288185853,0.5440706138745766,0.1307357768483519
0.1729568301114057,0.0641983337074391,0.47836937624804776,0.2964918509705722,0.5445106527613323,0.1289943250403776
0.18736989928735617,0.06426263144670243,0.4767137599721541,0.29696633886681545,0.5449461797891746,0.12727482531320003
0.20178296846330665,0.06432640968444724,0.4750794609977056,0.2974363011188548,0.5453772099371725,0.1255770199584328
0.21619603763925713,0.06438966951000774,0.47346621381389475,0.2979017427796677,0.5458037584880372,0.12390065389398058
0.2306091068152076,0.06445241208951293,0.47187375564563,0.29836266939626127,0.5462258410184027,0.12224547464247632
0.24502217599115808,0.06451463866479112,0.47030182643102963,0.2988190869988616,0.5466434733890652,0.12061123230993846
0.25943524516710853,0.06457635055225834,0.468750168798952,0.2992710020899823,0.547056671735189,0.11899767956464948
0.273848314343059,0.06463754914179085,0.46721852804656305,0.29971842163337864,0.5474654524564803,0.117404571616258
0.2882613835190095,0.06469823589558336,0.46570665211694184,0.30016135304289604,0.5478698322073374,0.1158316661951053
