varied_parameter,parameter_value,base_case,model,found,number_of_roots,root,branch,B,delta,eta,Pbar,m_L,m_NL,E,P,tau,u,x,g,Z,A,residual_max,admissible,positive_growth,TVC,stability,lambda_1_real,lambda_1_imag,lambda_2_real,lambda_2_imag,lambda_3_real,lambda_3_imag,status
m,0.09976311574844397,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.09976311574844397,0.3990524629937759,0.5676196613197796,0.4323803386802204,0.6744681171603663,0.8212600788790152,0.033477654834814394,0.04695530966962878,0.09793848084547187,0.09793848084547191,4.163336342344337e-17,True,True,True,saddle,-0.504049837891862,0.0,0.0334776548349022,0.0,0.5375274927221143,0.0,solution
m,0.10208689723347647,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.10208689723347647,0.4083475889339059,0.28687593896353625,0.7131240610364638,0.7408884681942675,0.8607487834404807,0.02755434915059457,0.03510869830118914,0.07280062273374888,0.07280062273374888,6.231649679655249e-13,True,True,True,saddle,-0.3811530050085757,0.0,0.0275543491498786,0.0,0.4087073541721799,0.0,solution
m,0.10208689723347647,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.10208689723347647,0.4083475889339059,0.5679229632376341,0.43207703676236586,0.668927669947104,0.8178799850510489,0.03398466890900934,0.04796933781801868,0.10020297381640018,0.10020297381640017,4.1774563180357436e-17,True,True,True,saddle,-0.5110344676798002,0.0,0.03398466890905491,0.0,0.5450191365908686,0.0,solution
m,0.10446480654270197,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.10446480654270197,0.4178592261708079,0.2869149024722565,0.7130850975277435,0.7361169184472253,0.8579725627589878,0.0279707822528185,0.03594156450563699,0.0744922967617195,0.07449229676171949,5.274531464932386e-13,True,True,True,saddle,-0.3862456446681177,0.0,0.02797078225315073,0.0,0.4142164269173002,0.0,solution
m,0.10446480654270197,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.10446480654270197,0.4178592261708079,0.5682374336433841,0.4317625663566159,0.6633311958071461,0.8144514692768048,0.034498946275145964,0.048997892550291904,0.10251910884215015,0.10251910884215018,2.393448091246003e-16,True,True,True,saddle,-0.5181453995581242,0.0,0.034498946275204806,0.0,0.5526443458342996,0.0,solution
m,0.10689810447511161,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.10689810447511161,0.42759241790044644,0.28698309098262287,0.7130169090173771,0.7312907320821475,0.8551553847589031,0.02839335895283121,0.03678671790566242,0.07622015603266073,0.07622015603266073,4.193644824609724e-13,True,True,True,saddle,-0.3914059646668181,0.0,0.02839335895371908,0.0,0.41979932361964506,0.0,solution
m,0.10689810447511161,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.10689810447511161,0.42759241790044644,0.5685631364189522,0.4314368635810478,0.657679506095054,0.8109744176575818,0.0350205040180294,0.05004100803605879,0.10488803370614307,0.10488803370614307,5.932638810237994e-16,True,True,True,saddle,-0.5253856194130189,0.0,0.03502050401797813,0.0,0.5604061234274262,0.0,solution
m,0.10938808119747763,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.10938808119747763,0.4375523247899105,0.2870804335978684,0.7129195664021316,0.7264103401275666,0.8522970961628149,0.028822102242244435,0.037644204484488866,0.07798490341686691,0.07798490341686691,2.9620909924821646e-13,True,True,True,saddle,-0.39663515247552467,0.0,0.028822102242437316,0.0,0.4254572547180504,0.0,solution
m,0.10938808119747763,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.10938808119747763,0.4375523247899105,0.5689001372136696,0.4310998627863304,0.6519734669587449,0.8074487395239062,0.03554935573808076,0.05109871147616149,0.10731092015244491,0.10731092015244502,1.1102230246251565e-16,True,True,True,saddle,-0.5327581976605601,0.0,0.035549355737988425,0.0,0.5683075533976797,0.0,solution
m,0.11193605692841699,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.11193605692841699,0.44774422771366795,0.2872068650895687,0.7127931349104313,0.7214762150758846,0.849397560083548,0.02925703265413446,0.03851406530826892,0.07978725292751886,0.07978725292751884,1.5625748169723096e-13,True,True,True,saddle,-0.40193442792548817,0.0,0.029257032654050247,0.0,0.4311914605895505,0.0,solution
m,0.11193605692841699,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.11193605692841699,0.44774422771366795,0.5692485033870509,0.4307514966129491,0.6462139998242358,0.8038743681846285,0.03608551143897238,0.05217102287794478,0.10978896430822259,0.10978896430822255,3.3181676841599232e-16,True,True,True,saddle,-0.5402662922615947,0.0,0.03608551143898711,0.0,0.5763518036905757,0.0,solution
m,0.11454338263838863,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.11454338263838863,0.45817353055355453,0.28736232576504905,0.712637674234951,0.7164888714523266,0.846456656570392,0.029698168181107862,0.03939633636221572,0.08162792980242534,0.08162792980242534,1.7897904944416508e-16,True,True,True,saddle,-0.4073050444091502,0.0,0.02969816818085008,0.0,0.4370032126112773,0.0,solution
m,0.11454338263838863,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.11454338263838863,0.45817353055355453,0.5696083039500165,0.4303916960499835,0.6404020818012576,0.8002512616680199,0.03662897741646368,0.05325795483292738,0.11232338710973531,0.11232338710973526,5.551115123125783e-17,True,True,True,saddle,-0.5479131509212838,0.0,0.036628977416779146,0.0,0.584542128332505,0.0,solution
m,0.11721144076599609,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.11721144076599609,0.46884576306398434,0.2875467613279964,0.7124532386720036,0.7114488663349476,0.843474283149728,0.030145524194207463,0.04029104838841492,0.08350767058314562,0.08350767058314562,1.0860670043417209e-16,True,True,True,saddle,-0.41274828946784403,0.0,0.030145524194687065,0.0,0.4428938136642874,0.0,solution
m,0.11721144076599609,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.11721144076599609,0.46884576306398434,0.5699796095045997,0.4300203904954003,0.634538746005663,0.7965794034530789,0.03717975614870483,0.05435951229740968,0.11491543473168209,0.11491543473168202,6.938893903907228e-17,True,True,True,saddle,-0.5557021140465856,0.0,0.03717975614874562,0.0,0.5928818701991418,0.0,solution
m,0.11994164595097451,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.11994164595097451,0.47976658380389803,0.28776012273066265,0.7122398772693374,0.7063567998222327,0.8404503553585022,0.03059911336289134,0.041198226725782675,0.0854272231916044,0.0854272231916044,7.842135827631854e-17,True,True,True,saddle,-0.41826548595357865,0.0,0.030599113362872195,0.0,0.44886459932615247,0.0,solution
m,0.11994164595097451,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.11994164595097451,0.47976658380389803,0.5703624921821099,0.4296375078178901,0.6286250817946336,0.7928588031892145,0.037737846188284484,0.055475692376568984,0.11756637901970574,0.11756637901970572,5.016257160094161e-16,True,True,True,saddle,-0.563636617260583,0.0,0.037737846188381566,0.0,0.6013744634376224,0.0,solution
m,0.12273544578425151,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.12273544578425151,0.49094178313700604,0.2880023660212232,0.7119976339787768,0.7012133154464761,0.837384807269917,0.031058945576179112,0.04211789115235823,0.08738734700371752,0.08738734700371752,2.0192425919544038e-16,True,True,True,saddle,-0.4238579928465774,0.0,0.031058945575718182,0.0,0.4549169384466924,0.0,solution
m,0.12273544578425151,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.12273544578425151,0.49094178313700604,0.5707570255797731,0.42924297442022685,0.6226622349107869,0.7890894974024093,0.038303242056305274,0.056606484112610544,0.1202775179258469,0.1202775179258469,3.4996756206727246e-16,True,True,True,saddle,-0.5717201942592959,0.0,0.03830324205629339,0.0,0.6100234363199626,0.0,solution
m,0.125594321575479,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.125594321575479,0.502377286301916,0.2882734521830105,0.7117265478169895,0.6960191005290532,0.8342775920094302,0.03152502786525214,0.04305005573050428,0.08938881292033252,0.08938881292033252,7.24440404049606e-17,True,True,True,saddle,-0.42952720630518176,0.0,0.03152502786581242,0.0,0.4610522341760322,0.0,solution
m,0.125594321575479,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.125594321575479,0.502377286301916,0.5711632846958549,0.42883671530414513,0.6166514075314081,0.7852715501859265,0.03887593413877769,0.05775186827755538,0.12305017594672156,0.1230501759467216,4.663977774885494e-16,True,True,True,saddle,-0.5799564797354899,0.0,0.03887593413878797,0.0,0.6188324138862769,0.0,solution
m,0.12851978913844317,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.12851978913844317,0.5140791565537727,0.28857334696740866,0.7114266530325913,0.6907748864753159,0.8311286822600432,0.031997364327660184,0.04399472865532037,0.09143240343521701,0.09143240343521701,1.6776247770575222e-16,True,True,True,saddle,-0.43527456050495744,0.0,0.03199736432878112,0.0,0.4672719248266943,0.0,solution
m,0.12851978913844317,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.12851978913844317,0.5140791565537727,0.5715813458632532,0.42841865413674685,0.6105938582191652,0.7814050538735754,0.039455908585630355,0.058911817171260726,0.12588570456418646,0.12588570456418638,8.326672684688674e-17,True,True,True,saddle,-0.5883492123646338,0.0,0.03945590858619939,0.0,0.6278051209329316,0.0,solution
m,0.13151339959476907,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.13151339959476907,0.5260535983790763,0.2889020207202272,0.7110979792797728,0.6854814490063108,0.8279380707554828,0.03247595605334425,0.04495191210668851,0.09351891270005358,0.09351891270005358,1.8550283886230395e-16,True,True,True,saddle,-0.4411015288876301,0.0,0.03247595605305213,0.0,0.4735774849455375,0.0,solution
m,0.13151339959476907,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.13151339959476907,0.5260535983790763,0.5720112866815849,0.42798871331841515,0.6044909017708382,0.7774901296935146,0.040043147212639484,0.060086294425278956,0.12878548268823595,0.12878548268823595,2.936148763285537e-17,True,True,True,saddle,-0.5969022377578065,0.0,0.040043147212438776,0.0,0.6369453849842556,0.0,solution
m,0.13457674019634575,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.13457674019634575,0.538306960785383,0.2892594482016626,0.7107405517983374,0.6801396083246936,0.8247057707599078,0.0329608010526805,0.045921602105361,0.09564914658637226,0.09564914658637226,1.7933783011638252e-16,True,True,True,saddle,-0.44700962488412177,0.0,0.03296080105386463,0.0,0.47997042595303563,0.0,solution
m,0.13457674019634575,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.13457674019634575,0.538306960785383,0.5724531859477507,0.42754681405224926,0.598343908960766,0.7735269284005347,0.040637627406586455,0.06127525481317292,0.13175091710186537,0.13175091710186532,2.740217635536401e-16,True,True,True,saddle,-0.6056195115408318,0.0,0.040637627407103,0.0,0.6462571389327527,0.0,solution
m,0.13771143516690829,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.13771143516690829,0.5508457406676331,0.28964560839999265,0.7103543916000074,0.6747502292123212,0.8214318165327669,0.03345189418675164,0.04690378837350328,0.097823922744353,0.09782392274435299,1.7791676958137245e-16,True,True,True,saddle,-0.4530004033811295,0.0,0.0334518941863384,0.0,0.48645229757669783,0.0,solution
m,0.13771143516690829,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.13771143516690829,0.5508457406676331,0.5729071235849932,0.4270928764150068,0.5921543061759373,0.7695156308847386,0.04123932203395587,0.06247864406791175,0.13478344290761118,0.13478344290761124,5.551115123125783e-17,True,True,True,saddle,-0.6145051028166346,0.0,0.04123932203415305,0.0,0.6557444248459505,0.0,solution
m,0.14091914656322266,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.14091914656322266,0.5636765862528906,0.29006048433913645,0.7099395156608636,0.6693142210571151,0.818116263777414,0.033949227100054574,0.04789845420010915,0.10004407065843654,0.10004407065843654,1.6719481325849872e-16,True,True,True,saddle,-0.45907546126791915,0.0,0.0339492271002894,0.0,0.4930246883641258,0.0,solution
m,0.14091914656322266,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.14091914656322266,0.5636765862528906,0.5733731805704493,0.4266268194295507,0.5859235749398658,0.76545644875451,0.04184819935349016,0.06369639870698034,0.13788452397547143,0.1378845239754715,5.551115123125783e-17,True,True,True,saddle,-0.6235631972505078,0.0,0.04184819935362964,0.0,0.6654113966030429,0.0,solution
m,0.14420157515633025,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.14420157515633025,0.576806300625321,0.29050406288022235,0.7094959371197777,0.6638325378069143,0.8147591900720815,0.03445278815585444,0.04890557631170888,0.10231043169968859,0.10231043169968858,1.7503801489253917e-16,True,True,True,saddle,-0.4652364390458724,0.0,0.03445278815651171,0.0,0.4996892272065114,0.0,solution
m,0.14420157515633025,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.14420157515633025,0.576806300625321,0.5738514388611909,0.42614856113880906,0.5796532513226533,0.7613496248916481,0.04246422293291945,0.06492844586583889,0.14105565339188553,0.1410556533918855,1.5686394406732778e-16,True,True,True,saddle,-0.6327981004694787,0.0,0.04246422293296517,0.0,0.6752623234175584,0.0,solution
m,0.14756046133331926,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.14756046133331926,0.5902418453332771,0.29097633451732186,0.7090236654826781,0.6583061778481846,0.8113606952818115,0.03496256237439494,0.04992512474878988,0.10462385917486501,0.10462385917486502,1.5074125190438278e-16,True,True,True,saddle,-0.4714850216701227,0.0,0.0349625623748167,0.0,0.5064475840447437,0.0,solution
m,0.14756046133331926,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.14756046133331926,0.5902418453332771,0.5743419813187648,0.4256580186812352,0.5733449252349169,0.7571954339765374,0.04308735157018604,0.0661747031403721,0.14429835390943965,0.14429835390943965,1.6311356386849712e-16,True,True,True,saddle,-0.6422142416938568,0.0,0.043087351570137836,0.0,0.6853015932733195,0.0,solution
m,0.15099758602010077,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.15099758602010077,0.6039903440804031,0.29147729316749227,0.7085227068325077,0.6527361838076029,0.8079209019499389,0.03547853137417583,0.050957062748351656,0.10698521837213622,0.10698521837213623,1.3877787807814457e-17,True,True,True,saddle,-0.47782293972411216,0.0,0.03547853137452141,0.0,0.5133014711138016,0.0,solution
m,0.15099758602010077,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.15099758602010077,0.6039903440804031,0.5748448916322282,0.4251551083677718,0.5670002396035515,0.7529941829812177,0.04371753921948402,0.06743507843896804,0.14761417839694593,0.147614178396946,1.4557111672566379e-16,True,True,True,saddle,-0.6518161771138036,0.0,0.043717539219815804,0.0,0.6955337163137507,0.0,solution
m,0.1545147716256795,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.1545147716256795,0.618059086502718,0.29200693595530314,0.7079930640446969,0.6471236422747079,0.8044399556677353,0.036000673316506374,0.05200134663301275,0.10939538660343141,0.10939538660343141,9.878709052199267e-17,True,True,True,saddle,-0.484251970729865,0.0,0.036000673316964424,0.0,0.5202526440446864,0.0,solution
m,0.1545147716256795,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.1545147716256795,0.618059086502718,0.5753602542396803,0.4246397457603197,0.5606208894276187,0.748746211628225,0.044354734922432915,0.06870946984486585,0.15100471028952406,0.15100471028952403,2.1784497683493168e-16,True,True,True,saddle,-0.6616085936972407,0.0,0.044354734922352354,0.0,0.7059633286263292,0.0,solution
m,0.15811388300841894,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.15811388300841894,0.6324555320336758,0.2925652629920088,0.7074347370079912,0.6414696834439934,0.800918025420825,0.036528962853542915,0.05305792570708583,0.11185525324337314,0.11185525324337314,1.5133706258368806e-16,True,True,True,saddle,-0.49077394010849407,0.0,0.03652896285355049,0.0,0.5273029029825318,0.0,solution
m,0.15811388300841894,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.15811388300841894,0.6324555320336758,0.5758881542482894,0.42411184575171057,0.5542086207129947,0.7444518928130915,0.04499888274470295,0.06999776548940588,0.15447156403829695,0.15447156403829693,3.461035337782409e-17,True,True,True,saddle,-0.671596313058198,0.0,0.044998882744600496,0.0,0.7165951958147478,0.0,solution
m,0.1617968284648141,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.1617968284648141,0.6471873138592564,0.2931522771495588,0.7068477228504412,0.6357754806750193,0.7973553039110102,0.037063371080015145,0.05412674216003029,0.11436571976477732,0.11436571976477729,2.1175577314125981e-16,True,True,True,saddle,-0.497390722645848,0.0,0.03706337108076053,0.0,0.5344540937286946,0.0,solution
m,0.1617968284648141,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.1617968284648141,0.6471873138592564,0.5764286773528169,0.4235713226471831,0.5477652292847685,0.7401116329884083,0.04564992171840542,0.07129984343681084,0.15801638555929562,0.15801638555929567,7.221681139487207e-17,True,True,True,saddle,-0.6817842950940113,0.0,0.045649921718273895,0.0,0.7274342168164063,0.0,solution
m,0.16556556074129553,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.16556556074129553,0.6622622429651821,0.293767983829616,0.706232016170384,0.6300422499693246,0.7937520078521532,0.037603865488843695,0.055207730977687386,0.11692769977070532,0.11692769977070532,8.306413022280667e-17,True,True,True,saddle,-0.5041042436210016,0.0,0.03760386548958238,0.0,0.5417081091123307,0.0,solution
m,0.16556556074129553,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.16556556074129553,0.6622622429651821,0.576981909752629,0.423018090247371,0.5412925594767597,0.7357258725073896,0.04630778579055823,0.07261557158111645,0.16164085268114617,0.16164085268114614,7.88754044648562e-17,True,True,True,saddle,-0.6921776421754562,0.0,0.04630778579057157,0.0,0.7384854279675075,0.0,solution
m,0.16942207806960127,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.16942207806960127,0.6776883122784051,0.2944123907278059,0.7055876092721941,0.6242712493631546,0.790108378238805,0.038150409930845924,0.05630081986169185,0.11954211902305699,0.11954211902305699,1.732700786636217e-17,True,True,True,saddle,-0.5109164800175463,0.0,0.038150409932689075,0.0,0.5490668899439294,0.0,solution
m,0.16942207806960127,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.16942207806960127,0.6776883122784051,0.577547938067203,0.42245206193279705,0.534792502697929,0.7312950859249151,0.046972403777929404,0.0739448075558588,0.16534667559109406,0.1653466755910941,1.0761518466795254e-16,True,True,True,saddle,-0.7027816031263993,0.0,0.04697240377781932,0.0,0.7497540069063708,0.0,solution
m,0.1733684252262658,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.1733684252262658,0.6934737009050632,0.2950855075933807,0.7049144924066193,0.6184637782352472,0.7864246805862893,0.03870296457872327,0.05740592915744654,0.1222099154677081,0.1222099154677081,1.0299490897401574e-16,True,True,True,saddle,-0.5178294619414204,0.0,0.03870296457943052,0.0,0.5565324265474337,0.0,solution
m,0.1733684252262658,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.1733684252262658,0.6934737009050632,0.5781268492501127,0.4218731507498873,0.5282669958758579,0.7268197822540728,0.04764369932855573,0.07528739865711148,0.16913559727890626,0.16913559727890626,1.8327943186591875e-17,True,True,True,saddle,-0.7136015774959721,0.0,0.0476436993286716,0.0,0.7612452768247813,0.0,solution
m,0.1774066946167877,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.1774066946167877,0.7096267784671508,0.29578734598453205,0.704212654015468,0.6126211765291731,0.7827012051409996,0.03926148589551673,0.05852297179103346,0.12493203925619971,0.12493203925619971,1.7003653388891014e-17,True,True,True,saddle,-0.524845273938432,0.0,0.03926148589635616,0.0,0.5641067598365074,0.0,solution
m,0.1774066946167877,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.1774066946167877,0.7096267784671508,0.5787187305014982,0.42128126949850175,0.5217180197779185,0.7223005051762864,0.0483215908902237,0.07664318178044742,0.17300939397816412,0.17300939397816412,1.44805839479822e-17,True,True,True,saddle,-0.724643119797813,0.0,0.048321590890131855,0.0,0.7729647107021087,0.0,solution
m,0.18153902738505068,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.18153902738505068,0.7261561095402027,0.2965179190195799,0.7034820809804201,0.6067448238899811,0.778938267059708,0.03982592660771046,0.05965185321542093,0.12770945276399692,0.12770945276399692,2.273474498247425e-16,True,True,True,saddle,-0.5319660561270594,0.0,0.03982592660727036,0.0,0.571791982757629,0.0,solution
m,0.18153902738505068,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.18153902738505068,0.7261561095402027,0.5793236691790042,0.42067633082099576,0.5151475972111844,0.7177378332031721,0.049005991686190846,0.07801198337238172,0.17696987560444963,0.17696987560444957,5.551115123125783e-17,True,True,True,saddle,-0.7359119441125732,0.0,0.049005991685931755,0.0,0.7849179358117476,0.0,solution
m,0.18576761454858626,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.18576761454858626,0.743070458194345,0.29727724112427323,0.7027227588757268,0.6008361387151696,0.7751362065567378,0.04039623568315601,0.060792471366312016,0.13054313060534514,0.13054313060534514,1.1673587016497976e-16,True,True,True,saddle,-0.5391940058934517,0.0,0.040396235682712486,0.0,0.5795902415988463,0.0,solution
m,0.18576761454858626,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.18576761454858626,0.743070458194345,0.5799417527071854,0.4200582472928146,0.5085577911025982,0.713132379788352,0.04969680969841386,0.07939361939682775,0.181018886189902,0.18101888618990195,5.646125690346151e-17,True,True,True,saddle,-0.7474139284088136,0.0,0.04969680969842727,0.0,0.7971107381093501,0.0,solution
m,0.19009469816028055,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.19009469816028055,0.7603787926411222,0.2980653277754547,0.7019346722245453,0.5948965771202785,0.7712953890179032,0.040972358313981196,0.06194471662796239,0.13343405964476038,0.1334340596447604,1.6924489352984225e-16,True,True,True,saddle,-0.546531379037926,0.0,0.04097235831467847,0.0,0.5875037373514579,0.0,solution
m,0.19009469816028055,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.19009469816028055,0.7603787926411222,0.5805730684853683,0.41942693151463173,0.5019507024613722,0.7084847933875308,0.050393947658537046,0.0807878953170741,0.1851583043136066,0.18515830431360664,5.2244740040567495e-17,True,True,True,saddle,-0.7591551193974778,0.0,0.05039394765863492,0.0,0.8095490670527309,0.0,solution
m,0.19452257249714025,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.19452257249714025,0.778090289988561,0.29888219524136284,0.7011178047586372,0.588927631819683,0.7674162050801918,0.041554235904637894,0.0631084718092758,0.13638323900519783,0.13638323900519783,9.398964614835074e-17,True,True,True,saddle,-0.5539804912852787,0.0,0.04155423590629932,0.0,0.5955347271801144,0.0,solution
m,0.19452257249714025,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.19452257249714025,0.778090289988561,0.581217703793959,0.418782296206041,0.4953284682260738,0.703795757465242,0.051097303046880364,0.08219460609376074,0.18939004352725713,0.18939004352725716,2.7755575615628914e-17,True,True,True,saddle,-0.771141737188727,0.0,0.05109730304683405,0.0,0.822239040228457,0.0,solution
m,0.19905358527674857,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.19905358527674857,0.7962143411069943,0.29972786031883547,0.7002721396811645,0.5829308309234574,0.7634990706762238,0.0421418060652331,0.0642836121304662,0.13939168007295585,0.13939168007295588,1.1325706529464192e-16,True,True,True,saddle,-0.5615437198155758,0.0,0.042141806066218465,0.0,0.6036855258922627,0.0,solution
m,0.19905358527674857,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.19905358527674857,0.7962143411069943,0.5818757456991873,0.4181242543008127,0.4886932589993258,0.6990659904467716,0.051806768099650936,0.08361353619930184,0.19371605277551254,0.19371605277551263,8.326672684688674e-17,True,True,True,saddle,-0.7833801804034153,0.0,0.05180676809983184,0.0,0.8351869484863634,0.0,solution
m,0.20369013890205634,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.20369013890205634,0.8147605556082254,0.30060234006770425,0.6993976599322957,0.5769077366514732,0.7595444270426012,0.04273500261027649,0.06547000522055299,0.1424604064993825,0.1424604064993825,6.404962523148519e-17,True,True,True,saddle,-0.5692235045311479,0.0,0.042735002609967904,0.0,0.6119585071688614,0.0,solution
m,0.20369013890205634,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.20369013890205634,0.8147605556082254,0.5825472809562741,0.41745271904372594,0.48204727667353076,0.6942962456138811,0.05252222982458449,0.085044459649169,0.19813831681045616,0.19813831681045616,2.675899927604035e-17,True,True,True,saddle,-0.7958770310874216,0.0,0.052522229824829625,0.0,0.8483992609010067,0.0,solution
m,0.20843469173516765,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.20843469173516765,0.8337387669406706,0.3015056515426856,0.6984943484573144,0.5708599439661958,0.7555527406913404,0.04333375556296561,0.06666751112593122,0.1455904541994571,0.1455904541994571,5.149477560723415e-17,True,True,True,saddle,-0.5770223497809485,0.0,0.0433337555636239,0.0,0.6203561053398875,0.0,solution
m,0.20843469173516765,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.20843469173516765,0.8337387669406706,0.5832323959110106,0.4167676040889894,0.47539275195151587,0.6894873109430774,0.05324357002520505,0.08648714005041012,0.20265885659953942,0.20265885659953942,7.389029669403059e-19,True,True,True,saddle,-0.8086390599204133,0.0,0.05324357002503699,0.0,0.8618826299418769,0.0,solution
m,0.2132897594007963,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2132897594007963,0.8531590376031852,0.30243781152307403,0.697562188476926,0.5647890791259406,0.7515245033436638,0.043937991165117096,0.06787598233023419,0.14878287134733648,0.14878287134733648,3.048810590455607e-19,True,True,True,saddle,-0.5849428257328616,0.0,0.04393799116650328,0.0,0.6288808168921164,0.0,solution
m,0.2132897594007963,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2132897594007963,0.8531590376031852,0.583931176399736,0.416068823600264,0.46873194176646665,0.6846400088853022,0.05397066533387132,0.08794133066774268,0.20727972972638314,0.20727972972638312,3.90297745594792e-17,True,True,True,saddle,-0.8216732315512969,0.0,0.05397066533402331,0.0,0.8756438968714416,0.0,solution
m,0.21825791612008297,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.21825791612008297,0.8730316644803319,0.3033988362405613,0.6966011637594387,0.5586967981606562,0.7474602318255174,0.044547631892839064,0.06909526378567814,0.15203871836895974,0.15203871836895974,1.0467192078601554e-16,True,True,True,saddle,-0.5929875700087641,0.0,0.044547631892454476,0.0,0.6375352019303256,0.0,solution
m,0.21825791612008297,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.21825791612008297,0.8730316644803319,0.5846437076476981,0.41535629235230187,0.4620671266060034,0.679755196086064,0.05470338725375707,0.08940677450751411,0.21200303078378432,0.21200303078378435,7.374339966405351e-17,True,True,True,saddle,-0.8349867102492566,0.0,0.054703387253733166,0.0,0.8896900975033495,0.0,solution
m,0.22334179607548155,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.22334179607548155,0.8933671843019262,0.3043887411055213,0.6956112588944787,0.5525847852725959,0.7433604679242742,0.045162596478025535,0.07032519295605107,0.15535906793181967,0.15535906793181967,1.5337308791679602e-17,True,True,True,saddle,-0.6011592892543463,0.0,0.04516259647828129,0.0,0.6463218857557205,0.0,solution
