time,x,E,tau,u,distance_to_steady_state
0.0,0.08948434363282495,0.4999999999999999,0.32576977113654326,0.570762447202462,0.14846044726313457
0.009051939907861767,0.08941251558899788,0.5014552053554846,0.32442456147083204,0.5695827959751173,0.1464914748995872
0.018103879815723534,0.08934167162235054,0.5028956276100096,0.3231009472347473,0.5684196928632463,0.14454752707075055
0.0271558197235853,0.08927179902173046,0.5043213396606253,0.32179854226549104,0.5672728992870107,0.14262829157808016
0.03620775963144707,0.08920288523892556,0.5057324158461147,0.3205169680129692,0.5661421800333987,0.14073346095781986
0.045259699539308834,0.08913491788643038,0.5071289318944554,0.3192558533682212,0.5650273032059789,0.13886273235910004
0.0543116394471706,0.08906788473526052,0.508510964870829,0.3180148344961139,0.5639280401754411,0.13701580742665195
0.06336357935503237,0.08900177371281348,0.5098785931261957,0.31679355467218545,0.5628441655309091,0.13519239218796716
0.07241551926289413,0.08893657290077442,0.5112318962464503,0.3155916641235249,0.561775457032011,0.13339219694473306
0.0814674591707559,0.08887227053306516,0.5125709550021802,0.31440881987357866,0.5607216955616918,0.13161493616838102
0.09051939907861767,0.08880885499383474,0.5138958512990364,0.31324468559077695,0.5596826650797547,0.1298603283995921
0.09957133898647944,0.0887463148154904,0.5152066681287344,0.3120989314408769,0.5586581525771166,0.12812809615160692
0.1086232788943412,0.08868463867676732,0.5165034895206995,0.31097123394292253,0.5576479480307648,0.12641796581719342
0.11767521880220297,0.0886238154008358,0.5177864004943652,0.3098612758287234,0.5566518443594015,0.12472966757913226
0.12672715871006474,0.08856383395344478,0.5190554870121421,0.30876874590575804,0.5556696373797636,0.12306293532407983
0.1357790986179265,0.08850468344110032,0.5203108359330609,0.30769333892340983,0.5547011257636042,0.12141750655968148
0.14483103852578827,0.08844635310927797,0.5215525349671061,0.3066347554424462,0.5537461109953244,0.11979312233480277
0.15388297843365004,0.08838883234066769,0.522780672630244,0.305592701707655,0.5528043973302447,0.11818952716275927
0.1629349183415118,0.08833211065345067,0.5239953382001558,0.30456688952355265,0.5518757917535001,0.11660646894742485
0.17198685824937357,0.08827617769960665,0.525196621672682,0.3035570361330837,0.5509601039395536,0.11504369891210402
0.18103879815723534,0.08822102326325088,0.5263846137189842,0.30256286409923155,0.5500571462123108,0.11350097153105895
0.1900907380650971,0.08816663725899984,0.5275594056434301,0.3015841011894631,0.5491667335058298,0.1119780444635838
0.19914267797295887,0.08811300973036483,0.5287210893422064,0.3006204802629326,0.5482886833256114,0.11047467849052513
0.20819461788082064,0.08806013084817252,0.5298697572626632,0.299671739160372,0.5474228157104634,0.10899063745314923
0.2172465577886824,0.08800799090901157,0.5310055023633926,0.2987376205965964,0.5465689531949253,0.10752568819426193
0.22629849769654417,0.08795658033370476,0.532128418075047,0.2978178720555563,0.5457269207722452,0.10607960050148793
0.23535043760440594,0.08790588966580574,0.5332385982618928,0.2969122456878695,0.544896545857899,0.10465214705262532
0.2444023775122677,0.08785590957011959,0.5343361371841081,0.2960204982107676,0.5440776582536426,0.10324310336298648
0.25345431742012947,0.08780663083124678,0.5354211294608188,0.2951423908103943,0.5432700901120863,0.10185224773464728
0.26250625732799127,0.08775804435214958,0.5364936700338758,0.29427768904639356,0.5424736759017837,0.10047936120752539
0.271558197235853,0.0877101411527406,0.5375538541323727,0.2934261627587282,0.5416882523728276,0.09912422751221243
0.28061013714371474,0.08766291236849251,0.5386017772379009,0.2925875859766706,0.5409136585229389,0.09778663302448827
0.28966207705157654,0.08761634924906865,0.539637535050543,0.2917617368299098,0.5401497355640469,0.0964663667214481
0.29871401695943833,0.08757044315697399,0.5406612234555994,0.29094839746171886,0.5393963268893466,0.09516322013917586
0.3077659568673001,0.0875251855662257,0.5416729384910459,0.2901473539441303,0.5386532780408287,0.09387698733190146
0.3168178967751618,0.08748056806104293,0.5426727763157216,0.2893583961950676,0.5379204366772725,0.09260746483257795
0.3258698366830236,0.08743658233455551,0.5436608331782379,0.2885813178973808,0.5371976525426938,0.09135445161482428
0.3349217765908854,0.0873932201875308,0.5446372053866105,0.2878159164197395,0.5364847774352405,0.09011774905617277
0.34397371649874714,0.0873504735271185,0.5456019892786047,0.28706199273933375,0.5357816651765286,0.08889716090257245
0.3530256564066089,0.08730833436561283,0.5465552811927916,0.2863193513663367,0.5350881715814102,0.08769249323409299
0.3620775963144707,0.08726679481923186,0.5474971774403093,0.28558780027008474,0.5344041544281676,0.08650355443178247
0.37112953622233247,0.08722584710691345,0.548427774277322,0.28486715080693,0.533729473429124,0.08533015514563165
0.3801814761301942,0.08718548354912745,0.5493471678781734,0.2841572176497232,0.5330639902016673,0.08417210826359832
0.38923341603805595,0.087145696566704,0.5502554543092242,0.2834578187188853,0.532407568239676,0.08302922888165205
0.39828535594591774,0.08710647867967729,0.5511527295033711,0.28276877511502696,0.5317600728853445,0.0819013342747949
0.40733729585377954,0.08706782250614473,0.5520390892352368,0.28208991105307696,0.5311213713013975,0.0807882438690221
0.4163892357616413,0.08702972076114103,0.5529146290970249,0.28142105379788085,0.5304913324436893,0.07968977921418394
0.425441175669503,0.08699216625552708,0.553779444475033,0.2807620336012334,0.5298698270341815,0.07860576395771432
0.4344931155773648,0.08695515189489315,0.5546336305268146,0.2801126836403074,0.5292567275342916,0.07753602381919188
0.4435450554852266,0.08691867067847629,0.5554772821589822,0.27947283995744404,0.528651908118607,0.07648038656570251
0.45259699539308834,0.08688271569809161,0.5563104940056439,0.2788423414012713,0.5280552446489584,0.07543868198797272
0.4616489353009501,0.08684728013707724,0.5571333604074651,0.27822102956911543,0.5274666146488471,0.07441074187724436
0.4707008752088119,0.08681235726925261,0.5579459753913448,0.2776087487506741,0.5268858972782191,0.07339640000286507
0.47975281511667367,0.08677794045788999,0.5587484326507006,0.27700534587291903,0.526312973308581,0.07239549209056763
0.4888047550245354,0.08674402315469897,0.5595408255263508,0.27641067044619755,0.5257477250984521,0.07140785580141452
0.49785669493239715,0.08671059889882368,0.5603232469879862,0.2758245745115028,0.5251900365691478,0.07043333071138436
0.5069086348402589,0.0866776613158526,0.5610957896162223,0.2752469125888834,0.5246397931808865,0.06947175829157917
0.5159605747481207,0.08664520411684061,0.5618585455852206,0.2746775416269644,0.5240968819092177,0.06852298188903257
0.5250125146559825,0.08661322109734347,0.5626116066458736,0.2741163209535513,0.5235611912217628,0.06758684670809817
0.5340644545638442,0.08658170613646395,0.5633550641095387,0.2735631122272907,0.5230326110552674,0.0666631997924036
0.543116394471706,0.0865506531959101,0.5640890088323167,0.27301777939036065,0.5225110327929552,0.06575189000735031
