varied_parameter,parameter_value,base_case,model,found,number_of_roots,root,branch,B,delta,eta,Pbar,m_L,m_NL,E,P,tau,u,x,g,Z,A,residual_max,admissible,positive_growth,TVC,stability,lambda_1_real,lambda_1_imag,lambda_2_real,lambda_2_imag,lambda_3_real,lambda_3_imag,status
delta,0.00404,False,linear,True,1,1,-,0.45,0.00404,1.5,1.0,0.5,2.0,0.346479021059245,0.653520978940755,0.3356222728129517,0.5793291575718865,0.06579395969755035,0.12350791939510071,0.3267604894703775,0.3267604894703775,5.123464154242014e-17,True,True,True,saddle,-1.0079174328396494,0.0,0.0657939596971806,0.0,1.073711392558397,0.0,solution
delta,0.00404,False,nonlinear,True,1,1,upper,0.45,0.00404,1.5,1.0,0.5,2.0,0.6159934954705889,0.3840065045294111,0.2376489923732438,0.48749255622341947,0.07956944989982041,0.15105889979964085,0.47309101801702885,0.47309101801702896,2.3416100251167234e-16,True,True,True,saddle,-1.5745673229386032,0.0,0.07956944989973953,0.0,1.654136772819403,0.0,solution
delta,0.004135,False,linear,True,1,1,-,0.45,0.004135,1.5,1.0,0.5,2.0,0.3466517014998144,0.6533482985001856,0.33569689693085564,0.5793935596214853,0.06584763272344386,0.12342526544688774,0.3266741492500928,0.3266741492500928,1.0715079697700802e-16,True,True,True,saddle,-1.0076917460656714,0.0,0.0658476327236903,0.0,1.07353937875985,0.0,solution
delta,0.004135,False,nonlinear,True,1,1,upper,0.45,0.004135,1.5,1.0,0.5,2.0,0.6160589248234436,0.3839410751765564,0.23766462858707582,0.4875085933469028,0.07963037766463125,0.1509907553292625,0.47306065193765245,0.4730606519376525,6.266692641413496e-17,True,True,True,saddle,-1.5746786764563079,0.0,0.07963037766472061,0.0,1.6543090541177308,0.0,solution
delta,0.004229999999999999,False,linear,True,1,1,-,0.45,0.004229999999999999,1.5,1.0,0.5,2.0,0.3468242883102536,0.6531757116897464,0.3357715054573895,0.5794579410599094,0.06590130884101358,0.12334261768202716,0.3265878558448732,0.3265878558448732,1.863906281859226e-17,True,True,True,saddle,-1.0074663575180416,0.0,0.06590130884129293,0.0,1.073367666332897,0.0,solution
delta,0.004229999999999999,False,nonlinear,True,1,1,upper,0.45,0.004229999999999999,1.5,1.0,0.5,2.0,0.616124327407228,0.383875672592772,0.23768026875941173,0.48752463400264373,0.07969130489960342,0.15092260979920685,0.4730302811684379,0.4730302811684378,1.1102230246251565e-16,True,True,True,saddle,-1.57478998651213,0.0,0.07969130489914432,0.0,1.6544812914118234,0.0,solution
delta,0.004325,False,linear,True,1,1,-,0.45,0.004325,1.5,1.0,0.5,2.0,0.3469967815696684,0.6530032184303316,0.33584609839734453,0.5795223018981621,0.06595498804860901,0.12325997609721805,0.3265016092151658,0.3265016092151658,4.19472080067665e-17,True,True,True,saddle,-1.0072412666553627,0.0,0.06595498804941463,0.0,1.073196254738206,0.0,solution
delta,0.004325,False,nonlinear,True,1,1,upper,0.45,0.004325,1.5,1.0,0.5,2.0,0.6161897032399265,0.3838102967600735,0.23769591288465414,0.48754067818455327,0.07975223160565033,0.1508544632113007,0.47299990572203576,0.47299990572203565,1.4184381799731316e-16,True,True,True,saddle,-1.5749012531889688,0.0,0.07975223160562053,0.0,1.6546534847921246,0.0,solution
delta,0.00442,False,linear,True,1,1,-,0.45,0.00442,1.5,1.0,0.5,2.0,0.34716918135707264,0.6528308186429274,0.3359206757555098,0.5795866421472374,0.06600867034458106,0.1231773406891621,0.3264154093214637,0.3264154093214637,1.3985507575177824e-17,True,True,True,saddle,-1.0070164729850082,0.0,0.06600867034538194,0.0,1.0730251433207028,0.0,solution
delta,0.00442,False,nonlinear,True,1,1,upper,0.45,0.00442,1.5,1.0,0.5,2.0,0.6162550523395065,0.3837449476604935,0.23771156095721346,0.487556725886551,0.07981315778368402,0.15078631556736805,0.47296952561107725,0.4729695256110772,5.551115123125783e-17,True,True,True,saddle,-1.5750124764778892,0.0,0.07981315778403056,0.0,1.6548256342426761,0.0,solution
delta,0.004515,False,linear,True,1,1,-,0.45,0.004515,1.5,1.0,0.5,2.0,0.34734148775138773,0.6526585122486123,0.3359952375366721,0.5796509618181204,0.06606235572728195,0.1230947114545639,0.32632925612430613,0.32632925612430613,1.0258315344134331e-16,True,True,True,saddle,-1.0067919757812207,0.0,0.0660623557290212,0.0,1.072854331485374,0.0,solution
delta,0.004515,False,nonlinear,True,1,1,upper,0.45,0.004515,1.5,1.0,0.5,2.0,0.6163203747239177,0.38367962527608235,0.23772721297150762,0.4875727771025651,0.07987408343461525,0.15071816686923048,0.47293914084817473,0.47293914084817473,3.299127817761699e-17,True,True,True,saddle,-1.5751236563878175,0.0,0.07987408343496662,0.0,1.6549977398201896,0.0,solution
delta,0.0046099999999999995,False,linear,True,1,1,-,0.45,0.0046099999999999995,1.5,1.0,0.5,2.0,0.34751370083144284,0.6524862991685572,0.3360697837456159,0.5797152609217873,0.06611604419506524,0.12301208839013049,0.3262431495842786,0.3262431495842786,3.2647336032078244e-17,True,True,True,saddle,-1.0065677744008619,0.0,0.066116044194717,0.0,1.0726838186145966,0.0,solution
delta,0.0046099999999999995,False,nonlinear,True,1,1,upper,0.45,0.0046099999999999995,1.5,1.0,0.5,2.0,0.616385670411093,0.38361432958890695,0.2377428689219624,0.4875888318265323,0.07993500855935348,0.15065001711870699,0.47290875144592087,0.4729087514459208,2.5075022666672306e-16,True,True,True,saddle,-1.5752347928990889,0.0,0.07993500855922195,0.0,1.6551698014470118,0.0,solution
delta,0.004704999999999999,False,linear,True,1,1,-,0.45,0.004704999999999999,1.5,1.0,0.5,2.0,0.34768582067597487,0.6523141793240251,0.3361443143871233,0.5797795394692049,0.06616973574628593,0.12292947149257187,0.32615708966201257,0.32615708966201257,0.0,True,True,True,saddle,-1.006343868438727,0.0,0.06616973574613677,0.0,1.0725136041714673,0.0,solution
delta,0.004704999999999999,False,nonlinear,True,1,1,upper,0.45,0.004704999999999999,1.5,1.0,0.5,2.0,0.6164509394189494,0.38354906058105065,0.23775852880301168,0.48760489005239854,0.07999593315880689,0.15058186631761375,0.4728783574168883,0.4728783574168884,1.1102230246251565e-16,True,True,True,saddle,-1.5753458861345568,0.0,0.07999593315808312,0.0,1.65534181930493,0.0,solution
delta,0.0048,False,linear,True,1,1,-,0.45,0.0048,1.5,1.0,0.5,2.0,0.3478578473636287,0.6521421526363713,0.3362188294659741,0.5798437974713312,0.06622343037930033,0.12284686075860064,0.32607107631818566,0.32607107631818566,4.199376215088489e-17,True,True,True,saddle,-1.0061202570831542,0.0,0.06622343037884403,0.0,1.0723436874786159,0.0,solution
delta,0.0048,False,nonlinear,True,1,1,upper,0.45,0.0048,1.5,1.0,0.5,2.0,0.6165161817653851,0.38348381823461486,0.23777419260909652,0.4876209517741178,0.08005685723388233,0.15051371446776465,0.4728479587736315,0.47284795877363145,5.551115123125783e-17,True,True,True,saddle,-1.5754569360914323,0.0,0.08005685723412076,0.0,1.6555137933168171,0.0,solution
delta,0.004895,False,linear,True,1,1,-,0.45,0.004895,1.5,1.0,0.5,2.0,0.34802978097295767,0.6519702190270423,0.3362933289869458,0.579908034939115,0.06627712809246608,0.12276425618493216,0.32598510951352117,0.32598510951352117,9.334014921728745e-18,True,True,True,saddle,-1.0058969398995732,0.0,0.06627712809397034,0.0,1.0721740679726386,0.0,solution
delta,0.004895,False,nonlinear,True,1,1,upper,0.45,0.004895,1.5,1.0,0.5,2.0,0.6165813974682826,0.38341860253171745,0.23778986033466606,0.48763701698565304,0.08011778078548538,0.15044556157097078,0.47281755552868465,0.47281755552868465,3.6629969192775075e-16,True,True,True,saddle,-1.5755679427910407,0.0,0.08011778078537636,0.0,1.6556857235807478,0.0,solution
delta,0.00499,False,linear,True,1,1,-,0.45,0.00499,1.5,1.0,0.5,2.0,0.34820162158242307,0.6517983784175769,0.33636781295481366,0.5799722518834963,0.06633082888414221,0.12268165776828444,0.32589918920878846,0.32589918920878846,9.205251683705758e-19,True,True,True,saddle,-1.0056739161452923,0.0,0.06633082888488796,0.0,1.0720047450471382,0.0,solution
delta,0.00499,False,nonlinear,True,1,1,upper,0.45,0.00499,1.5,1.0,0.5,2.0,0.6166465865455076,0.38335341345449236,0.23780553197417725,0.48765308568097593,0.08017870381452027,0.15037740762904053,0.4727871476945628,0.4727871476945628,1.980128827357241e-17,True,True,True,saddle,-1.5756789062968994,0.0,0.08017870381406257,0.0,1.6558576100981077,0.0,solution
delta,0.005084999999999999,False,linear,True,1,1,-,0.45,0.005084999999999999,1.5,1.0,0.5,2.0,0.34837336927039486,0.6516266307296051,0.33644228137435056,0.5800364483154059,0.06638453275268912,0.12259906550537823,0.32581331536480257,0.32581331536480257,1.400722377147073e-17,True,True,True,saddle,-1.0054511853857127,0.0,0.0663845327544363,0.0,1.0718357180995124,0.0,solution
delta,0.005084999999999999,False,nonlinear,True,1,1,upper,0.45,0.005084999999999999,1.5,1.0,0.5,2.0,0.6167117490149079,0.3832882509850921,0.23782120752209432,0.4876691578540664,0.08023962632189006,0.1503092526437801,0.4727567352837623,0.4727567352837623,1.0891426438826446e-16,True,True,True,saddle,-1.5757898265753425,0.0,0.08023962632142013,0.0,1.6560294528705366,0.0,solution
delta,0.00518,False,linear,True,1,1,-,0.45,0.00518,1.5,1.0,0.5,2.0,0.3485450241151514,0.6514549758848486,0.336516734250327,0.5801006242457657,0.06643823969646849,0.12251647939293697,0.3257274879424243,0.3257274879424243,2.335053915852363e-17,True,True,True,saddle,-1.0052287469472059,0.0,0.06643823969737828,0.0,1.0716669866100443,0.0,solution
delta,0.00518,False,nonlinear,True,1,1,upper,0.45,0.00518,1.5,1.0,0.5,2.0,0.6167768848943151,0.38322311510568485,0.23783688697288952,0.48768523349891324,0.08030054830849635,0.1502410966169927,0.4727263183087598,0.4727263183087597,2.5415003847163016e-16,True,True,True,saddle,-1.5759007036705746,0.0,0.08030054830834266,0.0,1.6562012519633336,0.0,solution
delta,0.005274999999999999,False,linear,True,1,1,-,0.45,0.005274999999999999,1.5,1.0,0.5,2.0,0.3487165861948799,0.6512834138051201,0.33659117158751145,0.5801647796854885,0.0664919497138434,0.12243389942768679,0.32564170690256006,0.32564170690256006,4.67114085727515e-17,True,True,True,saddle,-1.0050066001779534,0.0,0.0664919497167221,0.0,1.0714985498691203,0.0,solution
delta,0.005274999999999999,False,nonlinear,True,1,1,upper,0.45,0.005274999999999999,1.5,1.0,0.5,2.0,0.6168419942015444,0.3831580057984556,0.2378525703210428,0.4877013126095139,0.0803614697752396,0.15017293955047917,0.47269589678201246,0.4726958967820125,5.551115123125783e-17,True,True,True,saddle,-1.5760115376667836,0.0,0.08036146977472515,0.0,1.656373007455037,0.0,solution
delta,0.00537,False,linear,True,1,1,-,0.45,0.00537,1.5,1.0,0.5,2.0,0.34888805558767644,0.6511119444123236,0.33666559339066976,0.5802289146454783,0.06654566280317825,0.12235132560635649,0.3255559722061618,0.3255559722061618,1.8688694669070625e-17,True,True,True,saddle,-1.0047847445876943,0.0,0.06654566280460414,0.0,1.0713304073576264,0.0,solution
delta,0.00537,False,nonlinear,True,1,1,upper,0.45,0.00537,1.5,1.0,0.5,2.0,0.616907076954393,0.38309292304560705,0.23786825756104144,0.48771739517987406,0.08042239072301889,0.15010478144603778,0.4726654707159592,0.47266547071595927,5.551115123125783e-17,True,True,True,saddle,-1.576122328535829,0.0,0.08042239072277793,0.0,1.6565447192408222,0.0,solution
delta,0.005464999999999999,False,linear,True,1,1,-,0.45,0.005464999999999999,1.5,1.0,0.5,2.0,0.3490594323715459,0.6509405676284541,0.33673999966456575,0.5802930291366301,0.06659937896283882,0.12226875792567765,0.32547028381422705,0.32547028381422705,6.542488766447696e-17,True,True,True,saddle,-1.004563179523982,0.0,0.06659937896358209,0.0,1.0711625585140117,0.0,solution
delta,0.005464999999999999,False,nonlinear,True,1,1,upper,0.45,0.005464999999999999,1.5,1.0,0.5,2.0,0.616972133170642,0.38302786682935797,0.2378839486873807,0.4877334812040083,0.08048331115273209,0.1500366223054642,0.4726350401230191,0.47263504012301916,5.551115123125783e-17,True,True,True,saddle,-1.5762330763494312,0.0,0.08048331115283357,0.0,1.656716387495992,0.0,solution
delta,0.00556,False,linear,True,1,1,-,0.45,0.00556,1.5,1.0,0.5,2.0,0.3492307166244024,0.6507692833755976,0.3368143904139607,0.5803571231698296,0.06665309819119224,0.12218619638238447,0.3253846416877988,0.3253846416877988,1.0750748873801642e-16,True,True,True,saddle,-1.0043419044507862,0.0,0.06665309819117135,0.0,1.0709950026755264,0.0,solution
delta,0.00556,False,nonlinear,True,1,1,upper,0.45,0.00556,1.5,1.0,0.5,2.0,0.6170371628680559,0.3829628371319441,0.23789964369456346,0.48774957067593966,0.08054423106527572,0.14996846213055146,0.47260460501559226,0.4726046050155923,9.904562324243448e-17,True,True,True,saddle,-1.5763437811219254,0.0,0.0805442310654396,0.0,1.6568880121757656,0.0,solution
delta,0.0056549999999999994,False,linear,True,1,1,-,0.45,0.0056549999999999994,1.5,1.0,0.5,2.0,0.3494019084240694,0.6505980915759306,0.3368887656436138,0.5804211967559539,0.06670682048660691,0.12210364097321381,0.3252990457879653,0.3252990457879653,1.0753122850208793e-16,True,True,True,saddle,-1.0041209187813762,0.0,0.06670682048580581,0.0,1.070827739294239,0.0,solution
delta,0.0056549999999999994,False,nonlinear,True,1,1,upper,0.45,0.0056549999999999994,1.5,1.0,0.5,2.0,0.6171021660643817,0.38289783393561827,0.23791534257709987,0.48776566358969947,0.08060515046154508,0.14990030092309017,0.47257416540606006,0.47257416540605995,1.1102230246251565e-16,True,True,True,saddle,-1.5764544428513256,0.0,0.08060515046162207,0.0,1.6570595932977839,0.0,solution
delta,0.00575,False,linear,True,1,1,-,0.45,0.00575,1.5,1.0,0.5,2.0,0.34957300784827927,0.6504269921517207,0.3369631253582819,0.5804852499058714,0.06676054584745263,0.12202109169490526,0.32521349607586036,0.32521349607586036,3.273411926946153e-17,True,True,True,saddle,-1.0039002219248199,0.0,0.06676054584635294,0.0,1.0706607677993962,0.0,solution
delta,0.00575,False,nonlinear,True,1,1,upper,0.45,0.00575,1.5,1.0,0.5,2.0,0.6171671427773505,0.3828328572226495,0.2379310453295082,0.487781759939328,0.08066606934243413,0.1498321386848683,0.4725437213067839,0.4725437213067839,3.301956559974398e-18,True,True,True,saddle,-1.5765650616263591,0.0,0.08066606934269588,0.0,1.6572311309305048,0.0,solution
delta,0.0058449999999999995,False,linear,True,1,1,-,0.45,0.0058449999999999995,1.5,1.0,0.5,2.0,0.3497440149746749,0.6502559850253251,0.3370374695627195,0.5805492826304409,0.06681427427210053,0.12193854854420107,0.32512799251266256,0.32512799251266256,4.2096010372867303e-17,True,True,True,saddle,-1.0036798133023306,0.0,0.06681427427265982,0.0,1.070494087593937,0.0,solution
delta,0.0058449999999999995,False,nonlinear,True,1,1,upper,0.45,0.0058449999999999995,1.5,1.0,0.5,2.0,0.6172320930246761,0.3827679069753239,0.23794675194631396,0.4877978597188737,0.08072698770883562,0.14976397541767125,0.4725132727301075,0.4725132727301074,1.1102230246251565e-16,True,True,True,saddle,-1.576675637358809,0.0,0.08072698770944985,0.0,1.657402625034684,0.0,solution
delta,0.00594,False,linear,True,1,1,-,0.45,0.00594,1.5,1.0,0.5,2.0,0.34991492988080786,0.6500850701191921,0.3371117982616789,0.5806132949405128,0.06686800575892309,0.12185601151784616,0.32504253505959607,0.32504253505959607,2.3391830018931672e-17,True,True,True,saddle,-1.0034596923715233,0.0,0.06686800575925163,0.0,1.070327698104345,0.0,solution
delta,0.00594,False,nonlinear,True,1,1,upper,0.45,0.00594,1.5,1.0,0.5,2.0,0.6172970168240555,0.38270298317594453,0.23796246242205035,0.48781396292239354,0.08078790556164096,0.14969581112328192,0.4724828196883544,0.4724828196883545,1.552124503067571e-16,True,True,True,saddle,-1.5767861701957226,0.0,0.08078790556171832,0.0,1.6575740757385797,0.0,solution
delta,0.0060349999999999996,False,linear,True,1,1,-,0.45,0.0060349999999999996,1.5,1.0,0.5,2.0,0.3500857526441401,0.6499142473558599,0.3371861114599101,0.5806772868469285,0.06692174030629405,0.1217734806125881,0.32495712367792995,0.32495712367792995,1.1230553535798497e-16,True,True,True,saddle,-1.003239858389022,0.0,0.0669217403055474,0.0,1.0701615987357809,0.0,solution
delta,0.0060349999999999996,False,nonlinear,True,1,1,upper,0.45,0.0060349999999999996,1.5,1.0,0.5,2.0,0.6173619141931698,0.38263808580683023,0.2379781767512582,0.4878300695439532,0.08084882290174038,0.14962764580348067,0.47245236219382997,0.47245236219383013,1.6653345369377348e-16,True,True,True,saddle,-1.5768966601349008,0.0,0.08084882290227789,0.0,1.6577454830169265,0.0,solution
delta,0.006129999999999999,False,linear,True,1,1,-,0.45,0.006129999999999999,1.5,1.0,0.5,2.0,0.35025648334204296,0.649743516657957,0.33726040916216066,0.5807412583605204,0.06697547791258861,0.12169095582517724,0.3248717583289785,0.3248717583289785,4.2123855548962335e-17,True,True,True,saddle,-1.0030203109870168,0.0,0.06697547791279125,0.0,1.0699957889339802,0.0,solution
delta,0.006129999999999999,False,nonlinear,True,1,1,upper,0.45,0.006129999999999999,1.5,1.0,0.5,2.0,0.6174267851496823,0.3825732148503177,0.23799389492848563,0.4878461795776263,0.0809097397300227,0.14955947946004544,0.4724219002588207,0.4724219002588207,4.9542431600592195e-17,True,True,True,saddle,-1.5770071071554004,0.0,0.08090973972980119,0.0,1.6579168468879983,0.0,solution
delta,0.006225,False,linear,True,1,1,-,0.45,0.006225,1.5,1.0,0.5,2.0,0.3504271220517986,0.6495728779482014,0.3373346913731761,0.580805209492112,0.0670292185761832,0.1216084371523664,0.3247864389741007,0.3247864389741007,9.831064460892185e-17,True,True,True,saddle,-1.0028010495367115,0.0,0.06702921857699232,0.0,1.0698302680928327,0.0,solution
delta,0.006225,False,nonlinear,True,1,1,upper,0.45,0.006225,1.5,1.0,0.5,2.0,0.6174916297112405,0.3825083702887595,0.23800961694828876,0.4878622930174956,0.08097065604737565,0.1494913120947513,0.47239143389559346,0.4723914338955935,1.2881883144887448e-16,True,True,True,saddle,-1.577117511409324,0.0,0.08097065604760187,0.0,1.658088167424792,0.0,solution
delta,0.006319999999999999,False,linear,True,1,1,-,0.45,0.006319999999999999,1.5,1.0,0.5,2.0,0.35059766885059895,0.649402331149401,0.3374089580976996,0.5808691402525181,0.06708296229545561,0.12152592459091123,0.3247011655747005,0.3247011655747005,7.960232872390579e-17,True,True,True,saddle,-1.0025820733646458,0.0,0.06708296229518505,0.0,1.0696650356895459,0.0,solution
delta,0.006319999999999999,False,nonlinear,True,1,1,upper,0.45,0.006319999999999999,1.5,1.0,0.5,2.0,0.6175564478954751,0.38244355210452485,0.2380253428052309,0.48787840985765185,0.08103157185468556,0.14942314370937113,0.472360963116397,0.47236096311639686,1.6653345369377348e-16,True,True,True,saddle,-1.5772278728083555,0.0,0.08103157185471424,0.0,1.6582594446306946,0.0,solution
delta,0.006415,False,linear,True,1,1,-,0.45,0.006415,1.5,1.0,0.5,2.0,0.35076812381554634,0.6492318761844537,0.337483209340472,0.5809330506525446,0.06713670906878498,0.12144341813756994,0.32461593809222683,0.32461593809222683,3.2784642575491076e-17,True,True,True,saddle,-1.0023633820343776,0.0,0.06713670907129426,0.0,1.0695000910802668,0.0,solution
delta,0.006415,False,nonlinear,True,1,1,upper,0.45,0.006415,1.5,1.0,0.5,2.0,0.61762123972,0.38237876027999995,0.23804107249388304,0.48789453009219425,0.08109248715283753,0.14935497430567507,0.47233048793346066,0.47233048793346055,1.1102230246251565e-16,True,True,True,saddle,-1.577338191364278,0.0,0.08109248715324921,0.0,1.65843067848322,0.0,solution
delta,0.006509999999999999,False,linear,True,1,1,-,0.45,0.006509999999999999,1.5,1.0,0.5,2.0,0.35093848702365327,0.6490615129763467,0.3375574451062318,0.5809969407029884,0.06719045889455175,0.1213609177891035,0.32453075648817337,0.32453075648817337,6.558370834585166e-17,True,True,True,saddle,-1.0021449748757412,0.0,0.06719045889643131,0.0,1.0693354337325311,0.0,solution
delta,0.006509999999999999,False,nonlinear,True,1,1,upper,0.45,0.006509999999999999,1.5,1.0,0.5,2.0,0.6176860052024125,0.38231399479758754,0.23805680600882353,0.48791065371523046,0.08115340194271543,0.1492868038854309,0.4723000083589955,0.4723000083589955,2.2134802327976568e-16,True,True,True,saddle,-1.5774484672372842,0.0,0.08115340194248581,0.0,1.658601869152091,0.0,solution
delta,0.006605,False,linear,True,1,1,-,0.45,0.006605,1.5,1.0,0.5,2.0,0.3511087585518431,0.6488912414481569,0.33763166539971534,0.5810608104146375,0.06724421177113771,0.12127842354227542,0.32444562072407845,0.32444562072407845,1.499385795077203e-16,True,True,True,saddle,-1.0019268513375512,0.0,0.06724421177087386,0.0,1.0691710631132816,0.0,solution
delta,0.006605,False,nonlinear,True,1,1,upper,0.45,0.006605,1.5,1.0,0.5,2.0,0.6177507443602938,0.38224925563970624,0.23807254334463843,0.48792678072087664,0.08121431622520185,0.14921863245040365,0.4722695244051935,0.4722695244051935,9.911760718210805e-18,True,True,True,saddle,-1.5775587003292186,0.0,0.08121431622555407,0.0,1.658773016542181,0.0,solution
delta,0.006699999999999999,False,linear,True,1,1,-,0.45,0.006699999999999999,1.5,1.0,0.5,2.0,0.3512789384769506,0.6487210615230494,0.3377058702256568,0.5811246597982715,0.06729796769692593,0.12119593539385187,0.3243605307615247,0.3243605307615247,5.1552714492894904e-17,True,True,True,saddle,-1.0017090108771702,0.0,0.06729796769732359,0.0,1.069006978584505,0.0,solution
delta,0.006699999999999999,False,nonlinear,True,1,1,upper,0.45,0.006699999999999999,1.5,1.0,0.5,2.0,0.6178154572112078,0.3821845427887922,0.23808828449592107,0.4879429111032571,0.0812752300011781,0.14915046000235618,0.472239036084228,0.4722390360842281,1.1102230246251565e-16,True,True,True,saddle,-1.5776688907288734,0.0,0.08127523000167701,0.0,1.658944120699006,0.0,solution
delta,0.006795,False,linear,True,1,1,-,0.45,0.006795,1.5,1.0,0.5,2.0,0.3514490268757202,0.6485509731242798,0.3377800595887879,0.5811884888646607,0.0673517266703009,0.1211134533406018,0.3242754865621399,0.3242754865621399,1.0312807983905067e-16,True,True,True,saddle,-1.0014914529751033,0.0,0.06735172667020246,0.0,1.0688431796685856,0.0,solution
delta,0.006795,False,nonlinear,True,1,1,upper,0.45,0.006795,1.5,1.0,0.5,2.0,0.6178801437727022,0.3821198562272978,0.23810402945727227,0.4879590448565046,0.08133614327152432,0.14908228654304864,0.472208543408254,0.47220854340825413,2.808703617444583e-16,True,True,True,saddle,-1.577779038423424,0.0,0.0813361432717968,0.0,1.6591151816982344,0.0,solution
delta,0.006889999999999999,False,linear,True,1,1,-,0.45,0.006889999999999999,1.5,1.0,0.5,2.0,0.35161902382480825,0.6483809761751917,0.33785423349383814,0.581252297624567,0.06740548868964828,0.12103097737929658,0.3241904880875959,0.3241904880875959,2.3443346811996428e-17,True,True,True,saddle,-1.0012741770124658,0.0,0.06740548869023978,0.0,1.0686796657266115,0.0,solution
delta,0.006889999999999999,False,nonlinear,True,1,1,upper,0.45,0.006889999999999999,1.5,1.0,0.5,2.0,0.6179448040623089,0.3820551959376911,0.23811977822330055,0.4879751819747604,0.08139705603711926,0.14901411207423854,0.47217804638940714,0.47217804638940714,6.939609085556286e-17,True,True,True,saddle,-1.5778891435165108,0.0,0.08139705603733427,0.0,1.6592861995544235,0.0,solution
delta,0.006985,False,linear,True,1,1,-,0.45,0.006985,1.5,1.0,0.5,2.0,0.35178892940078177,0.6482110705992182,0.3379283919455348,0.581316086088743,0.06745925375335522,0.12094850750671045,0.3241055352996091,0.3241055352996091,1.4069095552968263e-17,True,True,True,saddle,-1.001057182482801,0.0,0.06745925375368911,0.0,1.0685164361997357,0.0,solution
delta,0.006985,False,nonlinear,True,1,1,upper,0.45,0.006985,1.5,1.0,0.5,2.0,0.6180094380975422,0.38199056190245784,0.23813553078862168,0.487991322452174,0.08145796829884057,0.14894593659768113,0.4721475450398047,0.4721475450398047,7.601027041307243e-17,True,True,True,saddle,-1.5779992059620467,0.0,0.08145796829888594,0.0,1.6594571742297017,0.0,solution
delta,0.0070799999999999995,False,linear,True,1,1,-,0.45,0.0070799999999999995,1.5,1.0,0.5,2.0,0.35195874368011926,0.6480412563198807,0.3380025349486029,0.5813798542679329,0.06751302185981006,0.12086604371962012,0.32402062815994037,0.32402062815994037,1.8762909834080404e-17,True,True,True,saddle,-1.0008404686860708,0.0,0.06751302185933035,0.0,1.068353490554972,0.0,solution
delta,0.0070799999999999995,False,nonlinear,True,1,1,upper,0.45,0.0070799999999999995,1.5,1.0,0.5,2.0,0.6180740458959003,0.3819259541040997,0.2381512871478588,0.4880074662829031,0.08151888005756454,0.1488777601151291,0.47211703937154564,0.47211703937154564,2.7431608142325757e-16,True,True,True,saddle,-1.5781092258035758,0.0,0.0815188800582581,0.0,1.6596281058697937,0.0,solution
delta,0.007174999999999999,False,linear,True,1,1,-,0.45,0.007174999999999999,1.5,1.0,0.5,2.0,0.3521284667392105,0.6478715332607895,0.33807666250776514,0.581443602172872,0.06756679300740252,0.12078358601480506,0.32393576663039475,0.32393576663039475,4.222580566551179e-17,True,True,True,saddle,-1.0006240352318703,0.0,0.06756679300798542,0.0,1.0681908282158084,0.0,solution
delta,0.007174999999999999,False,nonlinear,True,1,1,upper,0.45,0.007174999999999999,1.5,1.0,0.5,2.0,0.6181386274748657,0.3818613725251343,0.2381670472956428,0.488023613461114,0.08157979131416625,0.14880958262833247,0.4720865293967097,0.4720865293967098,1.1102230246251565e-16,True,True,True,saddle,-1.5782192031187572,0.0,0.08157979131406363,0.0,1.6597989944118876,0.0,solution
delta,0.0072699999999999996,False,linear,True,1,1,-,0.45,0.0072699999999999996,1.5,1.0,0.5,2.0,0.352298098654357,0.647701901345643,0.33815077462774207,0.5815073298142871,0.0676205671945236,0.12070113438904721,0.3238509506728215,0.3238509506728215,3.284949288132325e-17,True,True,True,saddle,-1.0004078814565625,0.0,0.06762056719596811,0.0,1.068028448631698,0.0,solution
delta,0.0072699999999999996,False,nonlinear,True,1,1,upper,0.45,0.0072699999999999996,1.5,1.0,0.5,2.0,0.6182031828519031,0.3817968171480969,0.23818281122661145,0.4880397639809808,0.08164070206951955,0.1487414041390391,0.4720560151273592,0.4720560151273591,1.619670751699104e-16,True,True,True,saddle,-1.578329137914419,0.0,0.08164070206976501,0.0,1.6599698399765677,0.0,solution
delta,0.007364999999999999,False,linear,True,1,1,-,0.45,0.007364999999999999,1.5,1.0,0.5,2.0,0.35246763950177185,0.6475323604982282,0.33822487131325185,0.5815710372028957,0.06767434441956564,0.12061868883913128,0.3237661802491141,0.3237661802491141,4.2244316958695944e-17,True,True,True,saddle,-1.0001920068168524,0.0,0.06767434441998983,0.0,1.0678663512617033,0.0,solution
delta,0.007364999999999999,False,nonlinear,True,1,1,upper,0.45,0.007364999999999999,1.5,1.0,0.5,2.0,0.6182677120444622,0.3817322879555378,0.23819857893541044,0.48805591783668645,0.08170161232449703,0.14867322464899405,0.47202549657553633,0.47202549657553633,4.958504001882853e-17,True,True,True,saddle,-1.578439030155223,0.0,0.08170161232467663,0.0,1.660140642469269,0.0,solution
delta,0.00746,False,linear,True,1,1,-,0.45,0.00746,1.5,1.0,0.5,2.0,0.35263708935757987,0.6473629106424201,0.3382989525690106,0.581634724349407,0.06772812468092228,0.12053624936184458,0.32368145532121007,0.32368145532121007,4.6948410793586165e-18,True,True,True,saddle,-0.9999764107884636,0.0,0.06772812468012868,0.0,1.067704535507006,0.0,solution
